"","pID","beta","gamma","value","x","prior","genpost","infbeta","infgamma","infvalue"
"743",239,0.9999999,0.47591197698485,0.00913435254432058,0.5,0.20436114615246,0.200491499861785,0.9999999,0.475910904775768,4.03309696487059e-14
"744",239,0.9999999,0.47591197698485,0.00913435254432058,0.6,0.240493782663543,0.30020233296033,0.9999999,0.475910904775768,4.03309696487059e-14
"745",239,0.9999999,0.47591197698485,0.00913435254432058,0.7,0.160569471976933,0.234399387180448,0.9999999,0.475910904775768,4.03309696487059e-14
"746",239,0.9999999,0.47591197698485,0.00913435254432058,0.8,0.0717246350693819,0.11131512535762,0.9999999,0.475910904775768,4.03309696487059e-14
"747",239,0.9999999,0.47591197698485,0.00913435254432058,0.9,0.0313570012614886,0.0437857747711702,0.9999999,0.475910904775768,4.03309696487059e-14
"748",239,0.9999999,0.47591197698485,0.00913435254432058,1,0.017030095512705,0,0.9999999,0.475910904775768,4.03309696487059e-14
"749",24,0.9999999,1.38181720564091,0.0317264271873492,0,0.0172988557527705,0,0.9999999,1.38181738067942,3.00484198347765e-16
"750",24,0.9999999,1.38181720564091,0.0317264271873492,0.1,0.0172988557527705,2.25793110999333e-06,0.9999999,1.38181738067942,3.00484198347765e-16
"751",24,0.9999999,1.38181720564091,0.0317264271873492,0.2,0.0383818362014596,0.000196340189787052,0.9999999,1.38181738067942,3.00484198347765e-16
"752",24,0.9999999,1.38181720564091,0.0317264271873492,0.3,0.0409045859987386,0.00163615675553536,0.9999999,1.38181738067942,3.00484198347765e-16
"753",24,0.9999999,1.38181720564091,0.0317264271873492,0.4,0.0714478781872241,0.0113267146824172,0.9999999,1.38181738067942,3.00484198347765e-16
"754",24,0.9999999,1.38181720564091,0.0317264271873492,0.5,0.0973961618163798,0.0411993285481532,0.9999999,1.38181738067942,3.00484198347765e-16
"755",24,0.9999999,1.38181720564091,0.0317264271873492,0.6,0.149022434453554,0.126865648727768,0.9999999,1.38181738067942,3.00484198347765e-16
"756",24,0.9999999,1.38181720564091,0.0317264271873492,0.7,0.216866384358951,0.290853991753815,0.9999999,1.38181738067942,3.00484198347765e-16
"757",24,0.9999999,1.38181720564091,0.0317264271873492,0.8,0.31678529597261,0.507526762299272,0.9999999,1.38181738067942,3.00484198347765e-16
"758",24,0.9999999,1.38181720564091,0.0317264271873492,0.9,0.0172988557527705,0.020392799112142,0.9999999,1.38181738067942,3.00484198347765e-16
"759",24,0.9999999,1.38181720564091,0.0317264271873492,1,0.0172988557527705,0,0.9999999,1.38181738067942,3.00484198347765e-16
"760",243,1e-07,0.276889576797603,0.0128375789885263,0,0.0100009009820705,0,1e-07,0.276890603313826,1.42487256375147e-13
"761",243,1e-07,0.276889576797603,0.0128375789885263,0.1,0.0511757816019461,0.0247423679891198,1e-07,0.276890603313826,1.42487256375147e-13
"762",243,1e-07,0.276889576797603,0.0128375789885263,0.2,0.057122263266961,0.0516043053985847,1e-07,0.276890603313826,1.42487256375147e-13
"763",243,1e-07,0.276889576797603,0.0128375789885263,0.3,0.0698261104604018,0.0779219682506965,1e-07,0.276890603313826,1.42487256375147e-13
"764",243,1e-07,0.276889576797603,0.0128375789885263,0.4,0.0800072078565636,0.102683339903645,1e-07,0.276890603313826,1.42487256375147e-13
"765",243,1e-07,0.276889576797603,0.0128375789885263,0.5,0.089197224975223,0.124999713855028,1e-07,0.276890603313826,1.42487256375147e-13
"766",243,1e-07,0.276889576797603,0.0128375789885263,0.6,0.162266870889269,0.143804848233743,1e-07,0.276890603313826,1.42487256375147e-13
"767",243,1e-07,0.276889576797603,0.0128375789885263,0.7,0.221731687539418,0.157516769238667,1e-07,0.276890603313826,1.42487256375147e-13
"768",243,1e-07,0.276889576797603,0.0128375789885263,0.8,0.168663843589513,0.163229405418798,1e-07,0.276890603313826,1.42487256375147e-13
"769",243,1e-07,0.276889576797603,0.0128375789885263,0.9,0.0791062257861068,0.153497281711718,1e-07,0.276890603313826,1.42487256375147e-13
"770",243,1e-07,0.276889576797603,0.0128375789885263,1,0.0109018830525273,0,1e-07,0.276890603313826,1.42487256375147e-13
"771",248,0.0918823658290003,0.819604598415589,0.0973077805903177,0,0.0156756756756757,0,0.0918826809721004,0.819605790430809,1.04359005853683e-13
"772",248,0.0918823658290003,0.819604598415589,0.0973077805903177,0.1,0.0156756756756757,0.000753179801403791,0.0918826809721004,0.819605790430809,1.04359005853683e-13
"773",248,0.0918823658290003,0.819604598415589,0.0973077805903177,0.2,0.0115315315315315,0.00660545703660047,0.0918826809721004,0.819605790430809,1.04359005853683e-13
"774",248,0.0918823658290003,0.819604598415589,0.0973077805903177,0.3,0.0156756756756757,0.022472244591139,0.0918826809721004,0.819605790430809,1.04359005853683e-13
"775",248,0.0918823658290003,0.819604598415589,0.0973077805903177,0.4,0.0918018018018018,0.0550954810005556,0.0918826809721004,0.819605790430809,1.04359005853683e-13
"776",248,0.0918823658290003,0.819604598415589,0.0973077805903177,0.5,0.0945945945945946,0.0988902069309795,0.0918826809721004,0.819605790430809,1.04359005853683e-13
"777",248,0.0918823658290003,0.819604598415589,0.0973077805903177,0.6,0.101621621621622,0.150791496206868,0.0918826809721004,0.819605790430809,1.04359005853683e-13
"778",248,0.0918823658290003,0.819604598415589,0.0973077805903177,0.7,0.458558558558559,0.267918091716769,0.0918826809721004,0.819605790430809,1.04359005853683e-13
"779",248,0.0918823658290003,0.819604598415589,0.0973077805903177,0.8,0.0895495495495496,0.216759745768181,0.0918826809721004,0.819605790430809,1.04359005853683e-13
"780",248,0.0918823658290003,0.819604598415589,0.0973077805903177,0.9,0.0896396396396396,0.180714096947504,0.0918826809721004,0.819605790430809,1.04359005853683e-13
"781",248,0.0918823658290003,0.819604598415589,0.0973077805903177,1,0.0156756756756757,0,0.0918826809721004,0.819605790430809,1.04359005853683e-13
