"","pID","beta","gamma","value","x","prior","genpost","infbeta","infgamma","infvalue"
"396",165,0.9999999,0.122131004962332,0.0749739335334017,1,0.00900819745968832,0,0.9999999,0.12213094978085,1.73281573997013e-16
"397",166,0.9999999,0.180652506949013,0.388862534281585,0,0.0204504504504504,0,0.9999999,0.180655938814145,7.29754496013274e-14
"398",166,0.9999999,0.180652506949013,0.388862534281585,0.1,0.018018018018018,0.00662632597204569,0.9999999,0.180655938814145,7.29754496013274e-14
"399",166,0.9999999,0.180652506949013,0.388862534281585,0.2,0.0186486486486486,0.0110789754758867,0.9999999,0.180655938814145,7.29754496013274e-14
"400",166,0.9999999,0.180652506949013,0.388862534281585,0.3,0.0189189189189189,0.0147067756132612,0.9999999,0.180655938814145,7.29754496013274e-14
"401",166,0.9999999,0.180652506949013,0.388862534281585,0.4,0.018018018018018,0.0167693433214018,0.9999999,0.180655938814145,7.29754496013274e-14
"402",166,0.9999999,0.180652506949013,0.388862534281585,0.5,0.815855855855856,0.863268942386879,0.9999999,0.180655938814145,7.29754496013274e-14
"403",166,0.9999999,0.180652506949013,0.388862534281585,0.6,0.018018018018018,0.0208905579029664,0.9999999,0.180655938814145,7.29754496013274e-14
"404",166,0.9999999,0.180652506949013,0.388862534281585,0.7,0.018018018018018,0.0221695033471452,0.9999999,0.180655938814145,7.29754496013274e-14
"405",166,0.9999999,0.180652506949013,0.388862534281585,0.8,0.018018018018018,0.022690820431645,0.9999999,0.180655938814145,7.29754496013274e-14
"406",166,0.9999999,0.180652506949013,0.388862534281585,0.9,0.018018018018018,0.0217987555487693,0.9999999,0.180655938814145,7.29754496013274e-14
"407",166,0.9999999,0.180652506949013,0.388862534281585,1,0.018018018018018,0,0.9999999,0.180655938814145,7.29754496013274e-14
"408",167,0.9999999,0.126905392521902,0.19887560526196,0,0.0383783783783784,0,0.9999999,0.126907340509909,1.62104038136912e-13
"409",167,0.9999999,0.126905392521902,0.19887560526196,0.1,0.0318018018018018,0.0163669490416101,0.9999999,0.126907340509909,1.62104038136912e-13
"410",167,0.9999999,0.126905392521902,0.19887560526196,0.2,0.0108108108108108,0.0077927779244459,0.9999999,0.126907340509909,1.62104038136912e-13
"411",167,0.9999999,0.126905392521902,0.19887560526196,0.3,0.0926126126126126,0.0806365756803368,0.9999999,0.126907340509909,1.62104038136912e-13
"412",167,0.9999999,0.126905392521902,0.19887560526196,0.4,0.0335135135135135,0.0331136966634377,0.9999999,0.126907340509909,1.62104038136912e-13
"413",167,0.9999999,0.126905392521902,0.19887560526196,0.5,0.636576576576577,0.688308818332959,0.9999999,0.126907340509909,1.62104038136912e-13
"414",167,0.9999999,0.126905392521902,0.19887560526196,0.6,0.0236036036036036,0.0272149072203183,0.9999999,0.126907340509909,1.62104038136912e-13
"415",167,0.9999999,0.126905392521902,0.19887560526196,0.7,0.0400900900900901,0.0481940855241037,0.9999999,0.126907340509909,1.62104038136912e-13
"416",167,0.9999999,0.126905392521902,0.19887560526196,0.8,0.0351351351351351,0.0429328171478894,0.9999999,0.126907340509909,1.62104038136912e-13
"417",167,0.9999999,0.126905392521902,0.19887560526196,0.9,0.0466666666666667,0.0554393724648992,0.9999999,0.126907340509909,1.62104038136912e-13
"418",167,0.9999999,0.126905392521902,0.19887560526196,1,0.0108108108108108,0,0.9999999,0.126907340509909,1.62104038136912e-13
"419",174,0.9999999,0.133574872063056,0.0180620839845762,0,0.00973060636093342,0,0.9999999,0.133575317422381,1.13497575060445e-14
"420",174,0.9999999,0.133574872063056,0.0180620839845762,0.1,0.00973060636093342,0.00461785761066844,0.9999999,0.133575317422381,1.13497575060445e-14
"421",174,0.9999999,0.133574872063056,0.0180620839845762,0.2,0.0400937021353275,0.0271258881551008,0.9999999,0.133575317422381,1.13497575060445e-14
"422",174,0.9999999,0.133574872063056,0.0180620839845762,0.3,0.0931615460852329,0.0768924397698296,0.9999999,0.133575317422381,1.13497575060445e-14
"423",174,0.9999999,0.133574872063056,0.0180620839845762,0.4,0.13325524822056,0.125644521809455,0.9999999,0.133575317422381,1.13497575060445e-14
"424",174,0.9999999,0.133574872063056,0.0180620839845762,0.5,0.365258131363186,0.378670484113512,0.9999999,0.133575317422381,1.13497575060445e-14
"425",174,0.9999999,0.133574872063056,0.0180620839845762,0.6,0.137399765744662,0.152408549129009,0.9999999,0.133575317422381,1.13497575060445e-14
"426",174,0.9999999,0.133574872063056,0.0180620839845762,0.7,0.101810973961618,0.118004589460462,0.9999999,0.133575317422381,1.13497575060445e-14
"427",174,0.9999999,0.133574872063056,0.0180620839845762,0.8,0.0685647355617623,0.0808479161726146,0.9999999,0.133575317422381,1.13497575060445e-14
"428",174,0.9999999,0.133574872063056,0.0180620839845762,0.9,0.0312640778448509,0.0357877537793486,0.9999999,0.133575317422381,1.13497575060445e-14
"429",174,0.9999999,0.133574872063056,0.0180620839845762,1,0.00973060636093342,0,0.9999999,0.133575317422381,1.13497575060445e-14
"430",175,0.739731097589738,1.53954441769267,0.0247909303280758,0,0.0347653787264703,0,0.739738771325087,1.53955807562395,6.23051453281211e-12
"431",175,0.739731097589738,1.53954441769267,0.0247909303280758,0.1,0.0347653787264703,2.70566454068004e-06,0.739738771325087,1.53955807562395,6.23051453281211e-12
"432",175,0.739731097589738,1.53954441769267,0.0247909303280758,0.2,0.0347653787264703,0.000161182752220213,0.739738771325087,1.53955807562395,6.23051453281211e-12
"433",175,0.739731097589738,1.53954441769267,0.0247909303280758,0.3,0.0347653787264703,0.0015938177106564,0.739738771325087,1.53955807562395,6.23051453281211e-12
"434",175,0.739731097589738,1.53954441769267,0.0247909303280758,0.4,0.0347653787264703,0.00739206930803103,0.739738771325087,1.53955807562395,6.23051453281211e-12
"435",175,0.739731097589738,1.53954441769267,0.0247909303280758,0.5,0.118796721606773,0.0498361547814036,0.739738771325087,1.53955807562395,6.23051453281211e-12
"436",175,0.739731097589738,1.53954441769267,0.0247909303280758,0.6,0.15158065387733,0.132251866775934,0.739738771325087,1.53955807562395,6.23051453281211e-12
"437",175,0.739731097589738,1.53954441769267,0.0247909303280758,0.7,0.205620102674953,0.284045077820356,0.739738771325087,1.53955807562395,6.23051453281211e-12
"438",175,0.739731097589738,1.53954441769267,0.0247909303280758,0.8,0.280644870755652,0.455602471602524,0.739738771325087,1.53955807562395,6.23051453281211e-12
"439",175,0.739731097589738,1.53954441769267,0.0247909303280758,0.9,0.0347653787264703,0.0691146535843348,0.739738771325087,1.53955807562395,6.23051453281211e-12
"440",175,0.739731097589738,1.53954441769267,0.0247909303280758,1,0.0347653787264703,0,0.739738771325087,1.53955807562395,6.23051453281211e-12
"441",18,0.188765572440106,0.20873961497581,0.0145663575240972,0,0.0617962345734618,0,0.188764184673501,0.208740983334171,2.06400095168462e-13
"442",18,0.188765572440106,0.20873961497581,0.0145663575240972,0.1,0.0390054950004504,0.0311684008538666,0.188764184673501,0.208740983334171,2.06400095168462e-13
"443",18,0.188765572440106,0.20873961497581,0.0145663575240972,0.2,0.0251328709125304,0.052496703628237,0.188764184673501,0.208740983334171,2.06400095168462e-13
"444",18,0.188765572440106,0.20873961497581,0.0145663575240972,0.3,0.0805332852896135,0.0811660158188344,0.188764184673501,0.208740983334171,2.06400095168462e-13
