"","pID","condition","e0","e10","e20","e30","e40","e50","e60","e70","e80","e90","e100","age","gender","botCheck","actuallyEstimated"
"95","66","peaked",0.0262185782502928,0.0262185782502928,0.0262185782502928,0.0262185782502928,0.0262185782502928,0.0262185782502928,0.0649608072799351,0.204613028200739,0.386521308225966,0.139652220920804,0.0469411658707992,27,"female",1,1
"96","68","peaked",0.0183767228177642,0.0205386902080894,0.0230609854968021,0.0250427889379335,0.0219800018016395,0.0183767228177642,0.0183767228177642,0.0183767228177642,0.725340059454103,0.0921538600126115,0.0183767228177642,18,"female",1,1
"97","69","peaked",0.0121621621621622,0.0323423423423423,0.0443243243243243,0.0526126126126126,0.0611711711711712,0.0643243243243243,0.07,0.202792792792793,0.334504504504504,0.112162162162162,0.0136036036036036,21,"female",1,1
"98","70","peaked",0.0121610665705792,0.01387262408792,0.00972885325646338,0.00972885325646338,0.00972885325646338,0.00972885325646338,0.0341410683722187,0.160616160706243,0.720835960724259,0.00972885325646338,0.00972885325646338,27,"female",1,1
"99","71","peaked",0.00990901720565715,0.00990901720565715,0.00990901720565715,0.00990901720565715,0.12197099360418,0.0107197549770291,0.00990901720565715,0.00990901720565715,0.701198090262139,0.0967480407170525,0.00990901720565715,26,"female",1,1
"100","72","peaked",0.0351351351351351,0.074954954954955,0.00900900900900901,0.0698198198198198,0.083963963963964,0.107027027027027,0.383333333333333,0.0261261261261261,0.0222522522522523,0.101891891891892,0.0864864864864865,24,"female",1,1
"101","73","peaked",0.00928178787059566,0.00928178787059566,0.00928178787059566,0.00928178787059566,0.00928178787059566,0.00928178787059566,0.00928178787059566,0.281157069478237,0.635306839686402,0.00928178787059566,0.00928178787059566,21,"female",1,1
"102","74","peaked",0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.273963963963964,0.00900900900900901,0.644954954954955,0.00900900900900901,0.00900900900900901,0.00900900900900901,36,"female",1,1
"103","75","peaked",0.00973148315011714,0.0395566768787169,0.0949720670391061,0.00973148315011714,0.0597404937826635,0.0168498828617769,0.0168498828617769,0.00973148315011714,0.723373580825374,0.00973148315011714,0.00973148315011714,23,"female",1,1
"104","76","peaked",0.0115315315315315,0.0109009009009009,0.0107207207207207,0.00954954954954955,0.0102702702702703,0.0375675675675676,0.0801801801801802,0.135135135135135,0.611351351351351,0.0736036036036036,0.00918918918918919,20,"female",1,1
"105","77","peaked",0.0116216216216216,0.0269369369369369,0.0314414414414414,0.0384684684684685,0.0481981981981982,0.0668468468468468,0.0943243243243243,0.175945945945946,0.239099099099099,0.163783783783784,0.103333333333333,24,"female",1,1
"106","79","peaked",0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.0718918918918919,0.277387387387387,0.260900900900901,0.263063063063063,0.0727027027027027,21,"female",1,1
"107","81","peaked",0.00900819745968832,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.132600666606612,0.162597964147374,0.188811818755067,0.231240428790199,0.230699936942618,0.00900819745968832,0.00900819745968832,48,"female",1,1
"108","82","peaked",0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.197207207207207,0.250990990990991,0.280900900900901,0.207837837837838,0.00900900900900901,0.00900900900900901,23,"female",1,1
"109","83","peaked",0.0245089205262209,0.0245089205262209,0.0245089205262209,0.0245089205262209,0.0245089205262209,0.0245089205262209,0.274824292665345,0.499459362047216,0.0245089205262209,0.0296449810776716,0.0245089205262209,26,"female",1,1
"110","84","peaked",0.0902702702702703,0.02,0.315045045045045,0.181261261261261,0.117117117117117,0.108108108108108,0.066036036036036,0.036036036036036,0.018018018018018,0.0240540540540541,0.0240540540540541,29,"female",1,1
"111","85","peaked",0.00900819745968832,0.0380145932798847,0.0320691829564904,0.0528781190883704,0.0336005765246374,0.0810737771371949,0.0958472209710837,0.0651292676335465,0.501486352580849,0.0662102513287091,0.024682461039546,24,"female",1,1
"112","87","peaked",0.0177509461164174,0.0159488196071364,0.0118940349612543,0.0127049918904307,0.0112632906830059,0.0488376284015138,0.0899261128131195,0.262750045053163,0.391511984141287,0.124797260767706,0.0126148855649667,37,"female",1,1
"113","88","peaked",0.0693693693693694,0.0366666666666667,0.00900900900900901,0.00900900900900901,0.0171171171171171,0.00900900900900901,0.04,0.00900900900900901,0.771441441441441,0.00900900900900901,0.0203603603603604,31,"female",1,1
"114","91","peaked",0.0137862677959993,0.01513786267796,0.0137862677959993,0.0137862677959993,0.0137862677959993,0.0332492340962336,0.0272121102901424,0.01513786267796,0.730131555235177,0.0801045233375383,0.0438817805009912,30,"female",1,1
"115","92","peaked",0.0467567567567568,0.0171171171171171,0.029009009009009,0.0171171171171171,0.0627927927927928,0.0171171171171171,0.0171171171171171,0.0322522522522522,0.726486486486486,0.0171171171171171,0.0171171171171171,32,"female",1,1
"116","93","peaked",0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.0127027027027027,0.387747747747748,0.527477477477477,0.00900900900900901,23,"female",1,1
"117","94","peaked",0.0144131159355013,0.0600846770561211,0.0144131159355013,0.0144131159355013,0.0144131159355013,0.045491397171426,0.0367534456355283,0.0144131159355013,0.721286370597243,0.0499054139266733,0.0144131159355013,59,"female",1,1
"118","96","peaked",0.0123423423423423,0.0123423423423423,0.0123423423423423,0.0123423423423423,0.0123423423423423,0.0123423423423423,0.0588288288288288,0.401261261261261,0.441171171171171,0.0123423423423423,0.0123423423423423,20,"female",1,1
"119","97","peaked",0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.233963963963964,0.684954954954955,0.00900900900900901,0.00900900900900901,30,"female",1,1
"120","98","peaked",0.0215295919286551,0.0170254931988109,0.01387262408792,0.0150436897576795,0.0296369696423746,0.0517070534186109,0.102152959192866,0.180163949193766,0.331952076389514,0.143680749482029,0.0932348437077741,40,"female",1,1
"121","99","peaked",0.00981628242074928,0.00981628242074928,0.00981628242074928,0.00981628242074928,0.00981628242074928,0.00981628242074928,0.00981628242074928,0.184167867435159,0.727485590778098,0.00981628242074928,0.00981628242074928,18,"female",1,1
"122","1","uniform",0.0294568056931808,0.0294568056931808,0.0294568056931808,0.0294568056931808,0.0294568056931808,0.0294568056931808,0.0294568056931808,0.0774704981533195,0.637149806323755,0.0497252499774795,0.0294568056931808,25,"nb",1,1
"123","10","uniform",0.0106325464047576,0.00901063254640476,0.00973148315011714,0.0325283834925212,0.0325283834925212,0.145431609298973,0.285456839070103,0.377094972067039,0.0325283834925212,0.0325283834925212,0.0325283834925212,22,"female",1,1
"124","11","uniform",0.00900900900900901,0.0481081081081081,0.00900900900900901,0.0674774774774775,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.635135135135135,0.108288288288288,0.0869369369369369,0.00900900900900901,25,"female",1,1
"125","117","uniform",0.0928011532570502,0.00900982070456798,0.00900982070456798,0.0567618704387783,0.00900982070456798,0.00900982070456798,0.00900982070456798,0.220560410847824,0.344715740156771,0.231101901072169,0.00900982070456798,19,"male",1,1
"126","118","uniform",0.0495495495495496,0.0495495495495496,0.457027027027027,0.097027027027027,0.0495495495495496,0.0495495495495496,0.0495495495495496,0.0495495495495496,0.0495495495495496,0.0495495495495496,0.0495495495495496,20,"male",1,1
"127","119","uniform",0.0108989371284453,0.0110790848495767,0.0103584939650513,0.011529454152405,0.0111691587101423,0.0201765447667087,0.0581877139254188,0.109529814447847,0.640695370203567,0.096198883084129,0.0201765447667087,27,"male",1,1
"128","12","uniform",0.0189189189189189,0.0189189189189189,0.0189189189189189,0.0189189189189189,0.0189189189189189,0.0189189189189189,0.0189189189189189,0.0189189189189189,0.808468468468469,0.0189189189189189,0.0212612612612613,19,"female",1,1
"129","120","uniform",0.0863140823497612,0.120371204613028,0.0700063068744932,0.0969456707811515,0.116046490674836,0.0910892873231823,0.126768177313272,0.0575727543021894,0.104243625551852,0.0558608883683215,0.0747815118479142,42,"male",1,1
"130","121","uniform",0.00900819745968832,0.0204486082334925,0.00900819745968832,0.00900819745968832,0.00900819745968832,0.161877308350599,0.15953517701108,0.15665255382398,0.339248716331862,0.117196648950545,0.00900819745968832,21,"male",1,1
"131","123","uniform",0.025045045045045,0.0338738738738739,0.0462162162162162,0.0630630630630631,0.084054054054054,0.104954954954955,0.112342342342342,0.14963963963964,0.212432432432432,0.15036036036036,0.018018018018018,26,"male",1,1
"132","124","uniform",0.0106306306306306,0.0211711711711712,0.0211711711711712,0.0211711711711712,0.0211711711711712,0.0441441441441441,0.0924324324324324,0.227207207207207,0.291261261261261,0.24027027027027,0.00936936936936937,28,"male",1,1
"133","125","uniform",0.00900819745968832,0.0180163949193766,0.0270245923790649,0.0330600846770561,0.0403567246194037,0.0934150076569678,0.150797225475182,0.194847311053058,0.230790018917215,0.193676245383299,0.00900819745968832,24,"male",1,1
"134","127","uniform",0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.036036036036036,0.20981981981982,0.682072072072072,0.00900900900900901,0.00900900900900901,19,"male",1,1
"135","13","uniform",0.0141415961088092,0.0141415961088092,0.0141415961088092,0.256800576472708,0.0141415961088092,0.0141415961088092,0.0413439019996397,0.0141415961088092,0.40362096919474,0.0141415961088092,0.199243379571248,18,"female",1,1
"136","130","uniform",0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.0963963963963964,0.245135135135135,0.306486486486486,0.177477477477477,0.12045045045045,21,"male",1,1
"137","131","uniform",0.0841441441441441,0.0823423423423423,0.0393693693693694,0.0841441441441441,0.0393693693693694,0.0716216216216216,0.0393693693693694,0.0413513513513514,0.454144144144144,0.0413513513513514,0.0227927927927928,28,"male",1,1
"138","133","uniform",0.0093702135327507,0.0113523740877557,0.0106315884313902,0.0100009009820705,0.00955040994684206,0.0782052437156501,0.249301738895396,0.306333903955311,0.23002072258762,0.0755923957113253,0.00964050815388774,23,"male",1,1
"139","134","uniform",0.0754954954954955,0.167567567567568,0.0976576576576576,0.10954954954955,0.0635135135135135,0.0362162162162162,0.0447747747747748,0.0618018018018018,0.197657657657658,0.0959459459459459,0.0498198198198198,30,"male",1,1
"140","135","uniform",0.0941441441441442,0.0886486486486487,0.0535135135135135,0.021981981981982,0.021981981981982,0.0712612612612613,0.0906306306306306,0.455405405405405,0.021981981981982,0.033963963963964,0.0464864864864865,60,"male",1,1
"141","136","uniform",0.00973060636093342,0.0284710334264348,0.0395531128930534,0.0498243084962609,0.0678439499053969,0.0707270925308586,0.118389044058023,0.183890440580232,0.242003784124696,0.179385530227948,0.0101810973961618,19,"male",1,1
"142","137","uniform",0.101774295235522,0.115734486174908,0.131225794830226,0.0724128613888138,0.128613888138341,0.0481851751778798,0.0799783842204809,0.0708817436728812,0.094569035395839,0.0857425920922273,0.0708817436728812,44,"male",1,1
"143","139","uniform",0.0690027925412125,0.0690027925412125,0.0692730384650031,0.0682821367444374,0.0753986127375912,0.109809927033601,0.113683451941267,0.125123862715071,0.155391406179623,0.12224123952797,0.0227907395730114,21,"male",1,1
"144","14","uniform",0.00900738605656638,0.0180147721131328,0.0180147721131328,0.0180147721131328,0.0144118176905062,0.12069897315799,0.227436497928301,0.387047378850658,0.156728517384255,0.0216177265357593,0.00900738605656638,26,"female",1,1
"145","140","uniform",0.012069897315799,0.012069897315799,0.012069897315799,0.062691406953702,0.154296523148982,0.249864889209152,0.35750315258512,0.0760223383174203,0.0392722032066294,0.012069897315799,0.012069897315799,23,"male",1,1
"146","141","uniform",0.0793622196198541,0.0404468065940005,0.0264841005314836,0.149806323754617,0.164669849563102,0.142599765786866,0.158183947392127,0.0874695973335735,0.0738672191694442,0.0675614809476624,0.00954868930726962,53,"male",1,1
"147","142","uniform",0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.0720720720720721,0.193963963963964,0.300810810810811,0.37009009009009,0.00900900900900901,20,"male",1,1
"148","143","uniform",0.00900900900900901,0.039009009009009,0.0781081081081081,0.135135135135135,0.431261261261261,0.15018018018018,0.121261261261261,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,40,"male",1,1
"149","144","uniform",0.0152252252252252,0.0286486486486486,0.0394594594594595,0.0868468468468468,0.168558558558559,0.316126126126126,0.163873873873874,0.101351351351351,0.0399099099099099,0.025045045045045,0.014954954954955,18,"male",1,1
"150","145","uniform",0.0906962082320094,0.0916869314599658,0.0906962082320094,0.0906962082320094,0.0906962082320094,0.0920471944519499,0.0906962082320094,0.0906962082320094,0.0906962082320094,0.0906962082320094,0.0906962082320094,18,"male",1,1
"151","146","uniform",0.00900900900900901,0.011981981981982,0.0491891891891892,0.056036036036036,0.0596396396396396,0.0734234234234234,0.129189189189189,0.441531531531532,0.104504504504504,0.0564864864864865,0.00900900900900901,24,"male",1,1
"152","148","uniform",0.0197226224783862,0.0197226224783862,0.0197226224783862,0.0197226224783862,0.0226945244956772,0.0960914985590778,0.723432997118156,0.0197226224783862,0.0197226224783862,0.0197226224783862,0.0197226224783862,20,"male",1,1
"153","149","uniform",0.0634234234234234,0.0186486486486486,0.0288288288288288,0.0105405405405405,0.0200900900900901,0.0105405405405405,0.0821621621621621,0.637027027027027,0.0461261261261261,0.0105405405405405,0.0720720720720721,35,"male",1,1
"154","15","uniform",0.00936936936936937,0.0630630630630631,0.106936936936937,0.143063063063063,0.147027027027027,0.134594594594595,0.142252252252252,0.0910810810810811,0.0793693693693694,0.0738738738738739,0.00936936936936937,28,"female",1,1
"155","150","uniform",0.021619673903252,0.021619673903252,0.0245022970903522,0.021619673903252,0.021619673903252,0.021619673903252,0.021619673903252,0.183496982253851,0.453562742095307,0.187100261237726,0.021619673903252,18,"male",1,1
"156","151","uniform",0.0208108108108108,0.0282882882882883,0.0301801801801802,0.0105405405405405,0.0773873873873874,0.0320720720720721,0.0105405405405405,0.0105405405405405,0.718108108108108,0.0105405405405405,0.050990990990991,44,"male",1,1
"157","152","uniform",0.00900819745968832,0.0892712368255112,0.0255832807855148,0.0101792631294478,0.108728943338438,0.0892712368255112,0.00900819745968832,0.562111521484551,0.0159445095036483,0.00900819745968832,0.0718854157283128,23,"male",1,1
"158","153","uniform",0.00900900900900901,0.0161261261261261,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.020990990990991,0.0548648648648649,0.187027027027027,0.421261261261261,0.17954954954955,0.0841441441441441,26,"male",1,1
"159","154","uniform",0.0144144144144144,0.0275675675675676,0.0527927927927928,0.0609009009009009,0.0934234234234234,0.112972972972973,0.161351351351351,0.213783783783784,0.141441441441441,0.105405405405405,0.0159459459459459,18,"male",1,1
"160","155","uniform",0.029552211910983,0.029552211910983,0.029552211910983,0.029552211910983,0.029552211910983,0.029552211910983,0.151094693215605,0.580052256960086,0.0417154698621497,0.0357689881971349,0.014055320299126,21,"male",1,1
"161","156","uniform",0.0912448207530175,0.0906143037290578,0.0897135651234012,0.0911547468924518,0.0928661502431994,0.0915150423347145,0.0880922356332192,0.0904341560079265,0.0933165195460278,0.0898036389839669,0.0912448207530175,25,"male",1,1
"162","157","uniform",0.0092809515227969,0.0092809515227969,0.0092809515227969,0.0092809515227969,0.0458641196612002,0.0898360064876554,0.178951162371598,0.270409082717607,0.359253919625158,0.0092809515227969,0.0092809515227969,27,"male",1,1
"163","158","uniform",0.00963790308052603,0.0106287155467483,0.00990812466222302,0.011799675734102,0.010448567825617,0.011529454152405,0.0617005944874797,0.538821833903801,0.292379751396145,0.0330571068275986,0.0100882723833544,21,"male",1,1
"164","159","uniform",0.00900982070456798,0.00900982070456798,0.00900982070456798,0.00900982070456798,0.0486530318046671,0.0909090909090909,0.057392557888098,0.239481034327417,0.455987025858185,0.0625281556897018,0.00900982070456798,18,"male",1,1
"165","161","uniform",0.00981981981981982,0.00981981981981982,0.00981981981981982,0.00981981981981982,0.0304504504504505,0.052972972972973,0.177927927927928,0.212792792792793,0.187657657657658,0.289099099099099,0.00981981981981982,27,"male",1,1
"166","162","uniform",0.0516309244908993,0.17877094972067,0.0516309244908993,0.0516309244908993,0.0516309244908993,0.0502793296089385,0.0516309244908993,0.0516309244908993,0.357902324743197,0.0516309244908993,0.0516309244908993,34,"male",1,1
"167","163","uniform",0.0117117117117117,0.0573873873873874,0.0608108108108108,0.0593693693693694,0.0588288288288288,0.454054054054054,0.0601801801801802,0.0597297297297297,0.0586486486486486,0.0593693693693694,0.0599099099099099,35,"male",1,1
"168","164","uniform",0.00964224565197801,0.00964224565197801,0.183202667387582,0.00964224565197801,0.00964224565197801,0.00964224565197801,0.00964224565197801,0.00964224565197801,0.724520140578535,0.0151392268180589,0.00964224565197801,21,"male",1,1
"169","165","uniform",0.00900900900900901,0.0108108108108108,0.0256756756756757,0.0110810810810811,0.00900900900900901,0.00900900900900901,0.281711711711712,0.360900900900901,0.252882882882883,0.0203603603603604,0.00954954954954955,29,"male",1,1
"170","166","uniform",0.0102693451040447,0.0130618863165481,0.00900819745968832,0.0235113953697865,0.0294568056931808,0.0703540221601657,0.107197549770291,0.193315917484911,0.501126024682461,0.0326096748040717,0.0100891811548509,28,"male",1,1
"171","168","uniform",0.00900900900900901,0.114594594594595,0.112072072072072,0.108558558558559,0.133513513513514,0.105855855855856,0.118918918918919,0.0963063063063063,0.0954954954954955,0.0966666666666667,0.00900900900900901,23,"male",1,1
"172","17","uniform",0.0118018018018018,0.0848648648648649,0.0935135135135135,0.0855855855855856,0.0734234234234234,0.157117117117117,0.0953153153153153,0.0973873873873874,0.146486486486487,0.145315315315315,0.00918918918918919,24,"female",1,1
"173","171","uniform",0.00900900900900901,0.018018018018018,0.018018018018018,0.0240540540540541,0.036036036036036,0.066036036036036,0.100900900900901,0.0939639639639639,0.141801801801802,0.214774774774775,0.277387387387387,19,"male",1,1
"174","173","uniform",0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.0118918918918919,0.0313513513513513,0.057027027027027,0.209459459459459,0.437477477477477,0.207747747747748,0.00900900900900901,24,"male",1,1
"175","174","uniform",0.00900900900900901,0.00900900900900901,0.00900900900900901,0.00900900900900901,0.015045045045045,0.020990990990991,0.0590990990990991,0.266576576576577,0.584234234234234,0.00900900900900901,0.00900900900900901,23,"male",1,1
"176","175","uniform",0.0101774295235522,0.203818787715032,0.237863640457534,0.219129964874358,0.235251733765649,0.0428712960461137,0.0101774295235522,0.0101774295235522,0.0101774295235522,0.0101774295235522,0.0101774295235522,30,"male",1,1
