"","pID","beta","gamma","value","x","prior","genpost","infbeta","infgamma","infvalue"
"1",101,1e-07,1.2912773777004,0.304242277434865,0,0.0399171021805731,0,1e-07,1.29127722950272,3.32177469893293e-16
"2",101,1e-07,1.2912773777004,0.304242277434865,0.1,0.0173905208145612,4.2039625182246e-05,1e-07,1.29127722950272,3.32177469893293e-16
"3",101,1e-07,1.2912773777004,0.304242277434865,0.2,0.0173905208145612,0.00129556627364706,1e-07,1.29127722950272,3.32177469893293e-16
"4",101,1e-07,1.2912773777004,0.304242277434865,0.3,0.0282032798702469,0.0088533286601384,1e-07,1.29127722950272,3.32177469893293e-16
"5",101,1e-07,1.2912773777004,0.304242277434865,0.4,0.0173905208145612,0.0320613616783016,1e-07,1.29127722950272,3.32177469893293e-16
"6",101,1e-07,1.2912773777004,0.304242277434865,0.5,0.066228149216075,0.0802209618340418,1e-07,1.29127722950272,3.32177469893293e-16
"7",101,1e-07,1.2912773777004,0.304242277434865,0.6,0.0173905208145612,0.15421617991394,1e-07,1.29127722950272,3.32177469893293e-16
"8",101,1e-07,1.2912773777004,0.304242277434865,0.7,0.675527122003965,0.235823559936704,1e-07,1.29127722950272,3.32177469893293e-16
"9",101,1e-07,1.2912773777004,0.304242277434865,0.8,0.0545143269057488,0.278444723245704,1e-07,1.29127722950272,3.32177469893293e-16
"10",101,1e-07,1.2912773777004,0.304242277434865,0.9,0.0173905208145612,0.20904227883234,1e-07,1.29127722950272,3.32177469893293e-16
"11",101,1e-07,1.2912773777004,0.304242277434865,1,0.0486574157505857,0,1e-07,1.29127722950272,3.32177469893293e-16
"12",102,0.542899895279117,7.45510014709737,0.0023947417412468,0,0.00963703503557597,0,0.54300828832442,7.45391012965759,2.83121067788395e-12
"13",102,0.542899895279117,7.45510014709737,0.0023947417412468,0.1,0.00963703503557597,7.67412603990657e-24,0.54300828832442,7.45391012965759,2.83121067788395e-12
"14",102,0.542899895279117,7.45510014709737,0.0023947417412468,0.2,0.00963703503557597,3.02354759889011e-15,0.54300828832442,7.45391012965759,2.83121067788395e-12
"15",102,0.542899895279117,7.45510014709737,0.0023947417412468,0.3,0.00963703503557597,1.99201646007198e-10,0.54300828832442,7.45391012965759,2.83121067788395e-12
"16",102,0.542899895279117,7.45510014709737,0.0023947417412468,0.4,0.00963703503557597,3.3567660655065e-07,0.54300828832442,7.45391012965759,2.83121067788395e-12
"17",102,0.542899895279117,7.45510014709737,0.0023947417412468,0.5,0.00963703503557597,6.69132872507836e-05,0.54300828832442,7.45391012965759,2.83121067788395e-12
"18",102,0.542899895279117,7.45510014709737,0.0023947417412468,0.6,0.00963703503557597,0.00291242660715205,0.54300828832442,7.45391012965759,2.83121067788395e-12
"19",102,0.542899895279117,7.45510014709737,0.0023947417412468,0.7,0.100693506259569,0.0695590765825826,0.54300828832442,7.45391012965759,2.83121067788395e-12
"20",102,0.542899895279117,7.45510014709737,0.0023947417412468,0.8,0.812573178420247,0.91059768442169,0.54300828832442,7.45391012965759,2.83121067788395e-12
"21",102,0.542899895279117,7.45510014709737,0.0023947417412468,0.9,0.00963703503557597,0.0168635632255135,0.54300828832442,7.45391012965759,2.83121067788395e-12
"22",102,0.542899895279117,7.45510014709737,0.0023947417412468,1,0.00963703503557597,0,0.54300828832442,7.45391012965759,2.83121067788395e-12
"23",103,1e-07,0.707444595768087,0.474351856170037,0,0.00900982070456798,0,1e-07,0.707446386029442,1.21669777863351e-13
"24",103,1e-07,0.707444595768087,0.474351856170037,0.1,0.0267591674925669,0.0017861951289896,1e-07,0.707446386029442,1.21669777863351e-13
"25",103,1e-07,0.707444595768087,0.474351856170037,0.2,0.00900982070456798,0.0116839446527648,1e-07,0.707446386029442,1.21669777863351e-13
"26",103,1e-07,0.707444595768087,0.474351856170037,0.3,0.0238760248671052,0.033485951738633,1e-07,0.707446386029442,1.21669777863351e-13
"27",103,1e-07,0.707444595768087,0.474351856170037,0.4,0.0443283178664745,0.0677720228011192,1e-07,0.707446386029442,1.21669777863351e-13
"28",103,1e-07,0.707444595768087,0.474351856170037,0.5,0.00900982070456798,0.112012875629933,1e-07,0.707446386029442,1.21669777863351e-13
"29",103,1e-07,0.707444595768087,0.474351856170037,0.6,0.0165780700964051,0.160241449114965,1e-07,0.707446386029442,1.21669777863351e-13
"30",103,1e-07,0.707444595768087,0.474351856170037,0.7,0.00900982070456798,0.20222377078852,1e-07,0.707446386029442,1.21669777863351e-13
"31",103,1e-07,0.707444595768087,0.474351856170037,0.8,0.00900982070456798,0.221493891063811,1e-07,0.707446386029442,1.21669777863351e-13
"32",103,1e-07,0.707444595768087,0.474351856170037,0.9,0.785926660059465,0.189299899081266,1e-07,0.707446386029442,1.21669777863351e-13
"33",103,1e-07,0.707444595768087,0.474351856170037,1,0.0574826560951437,0,1e-07,0.707446386029442,1.21669777863351e-13
"34",104,0.851683016027512,1.08193808680641,0.011748611945803,0,0.0105376925155363,0,0.853706357989585,1.07083518504656,8.75296149609249e-08
"35",104,0.851683016027512,1.08193808680641,0.011748611945803,0.1,0.0105376925155363,1.74296225043164e-05,0.853706357989585,1.07083518504656,8.75296149609249e-08
"36",104,0.851683016027512,1.08193808680641,0.011748611945803,0.2,0.0105376925155363,0.000308125321088629,0.853706357989585,1.07083518504656,8.75296149609249e-08
"37",104,0.851683016027512,1.08193808680641,0.011748611945803,0.3,0.0105376925155363,0.0015419242998573,0.853706357989585,1.07083518504656,8.75296149609249e-08
