"","pID","beta","gamma","value","seenRed","seenBlue","x","prior","genpost","infbeta","infgamma","infvalue"
"824",379,0.39058229870446,0.140442790399678,0.00473388486854734,47,11,0.9,0.148828828828829,0.195642720715385,0.390606985445948,0.140441142932254,5.95263708143902e-12
"825",379,0.39058229870446,0.140442790399678,0.00473388486854734,47,11,1,0.0474774774774775,0,0.390606985445948,0.140441142932254,5.95263708143902e-12
"826",38,1e-07,0.614253038893283,0.00413168413748728,4,1,0,0.0137837837837838,0,1e-07,0.61425316903069,7.93942891114685e-16
"827",38,1e-07,0.614253038893283,0.00413168413748728,4,1,0.1,0.00927927927927928,0.00320414805451142,1e-07,0.61425316903069,7.93942891114685e-16
"828",38,1e-07,0.614253038893283,0.00413168413748728,4,1,0.2,0.0107207207207207,0.0163653893557889,1e-07,0.61425316903069,7.93942891114685e-16
"829",38,1e-07,0.614253038893283,0.00413168413748728,4,1,0.3,0.0528828828828829,0.0408284597693395,1e-07,0.61425316903069,7.93942891114685e-16
"830",38,1e-07,0.614253038893283,0.00413168413748728,4,1,0.4,0.0842342342342342,0.0753037731297736,1e-07,0.61425316903069,7.93942891114685e-16
"831",38,1e-07,0.614253038893283,0.00413168413748728,4,1,0.5,0.0990990990990991,0.116489961925902,1e-07,0.61425316903069,7.93942891114685e-16
"832",38,1e-07,0.614253038893283,0.00413168413748728,4,1,0.6,0.124504504504505,0.15896829984116,1e-07,0.61425316903069,7.93942891114685e-16
"833",38,1e-07,0.614253038893283,0.00413168413748728,4,1,0.7,0.169459459459459,0.194560927632045,1e-07,0.61425316903069,7.93942891114685e-16
"834",38,1e-07,0.614253038893283,0.00413168413748728,4,1,0.8,0.245045045045045,0.210561027878031,1e-07,0.61425316903069,7.93942891114685e-16
"835",38,1e-07,0.614253038893283,0.00413168413748728,4,1,0.9,0.174864864864865,0.183718012413448,1e-07,0.61425316903069,7.93942891114685e-16
"836",38,1e-07,0.614253038893283,0.00413168413748728,4,1,1,0.0161261261261261,0,1e-07,0.61425316903069,7.93942891114685e-16
"837",380,0.891684927126128,2.75773232882222,0.0417951704930507,4,1,0,0.0678439499053969,0,0.891682848519595,2.75773514536413,3.81150030428836e-14
