"","pID","gamma","value","x","prior","genpost","infgamma","infvalue"
"686",185,22.4287068343083,0.0037705887386846,0.3,0.00936683779158786,9.13290584938293e-27,22.4286953421036,1.34194631033292e-14
"687",185,22.4287068343083,0.0037705887386846,0.4,0.00936683779158786,4.6551774986411e-17,22.4286953421036,1.34194631033292e-14
"688",185,22.4287068343083,0.0037705887386846,0.5,0.00936683779158786,3.8571663993238e-10,22.4286953421036,1.34194631033292e-14
"689",185,22.4287068343083,0.0037705887386846,0.6,0.00936683779158786,3.28423270306154e-05,22.4286953421036,1.34194631033292e-14
"690",185,22.4287068343083,0.0037705887386846,0.7,0.0094569035395839,0.0525217633051236,22.4286953421036,1.34194631033292e-14
"691",185,22.4287068343083,0.0037705887386846,0.8,0.906241556336125,0.940973911484819,22.4286953421036,1.34194631033292e-14
"692",185,22.4287068343083,0.0037705887386846,0.9,0.00936683779158786,0.00647148249731006,22.4286953421036,1.34194631033292e-14
"693",185,22.4287068343083,0.0037705887386846,1,0.00936683779158786,0,22.4286953421036,1.34194631033292e-14
"694",188,0.338130913375425,0.0982676753295414,0,0.0136924601387262,0,0.338131865610321,9.65753000177658e-14
"695",188,0.338130913375425,0.0982676753295414,0.1,0.0114404107738042,0.0172728303651331,0.338131865610321,9.65753000177658e-14
"696",188,0.338130913375425,0.0982676753295414,0.2,0.00999909918025403,0.0423855134308554,0.338131865610321,9.65753000177658e-14
"697",188,0.338130913375425,0.0982676753295414,0.3,0.00990901720565715,0.0701093872346415,0.338131865610321,9.65753000177658e-14
"698",188,0.338130913375425,0.0982676753295414,0.4,0.139176650752184,0.0982023744335885,0.338131865610321,9.65753000177658e-14
"699",188,0.338130913375425,0.0982676753295414,0.5,0.173858210971985,0.124859458327865,0.338131865610321,9.65753000177658e-14
"700",188,0.338130913375425,0.0982676753295414,0.6,0.0113503287992073,0.148165702162561,0.338131865610321,9.65753000177658e-14
"701",188,0.338130913375425,0.0982676753295414,0.7,0.351409782902441,0.165595736430241,0.338131865610321,9.65753000177658e-14
"702",188,0.338130913375425,0.0982676753295414,0.8,0.00918836140888208,0.172958827542352,0.338131865610321,9.65753000177658e-14
"703",188,0.338130913375425,0.0982676753295414,0.9,0.175029276641744,0.160450170072762,0.338131865610321,9.65753000177658e-14
"704",188,0.338130913375425,0.0982676753295414,1,0.0949464012251148,0,0.338131865610321,9.65753000177658e-14
"705",189,13.0783073375982,0.0275877047662887,0,0.0273046769397134,0,13.0783050873293,4.40990240775504e-15
"706",189,13.0783073375982,0.0275877047662887,0.1,0.0273046769397134,1.60254486168479e-39,13.0783050873293,4.40990240775504e-15
"707",189,13.0783073375982,0.0275877047662887,0.2,0.0273046769397134,1.92164425057385e-24,13.0783050873293,4.40990240775504e-15
"708",189,13.0783073375982,0.0275877047662887,0.3,0.0273046769397134,5.45932446745576e-16,13.0783050873293,4.40990240775504e-15
"709",189,13.0783073375982,0.0275877047662887,0.4,0.0273046769397134,2.49768116966153e-10,13.0783050873293,4.40990240775504e-15
"710",189,13.0783073375982,0.0275877047662887,0.5,0.0297377669640443,2.70181784200508e-06,13.0783050873293,4.40990240775504e-15
"711",189,13.0783073375982,0.0275877047662887,0.6,0.0273046769397134,0.00202518086757209,13.0783050873293,4.40990240775504e-15
"712",189,13.0783073375982,0.0275877047662887,0.7,0.0273046769397134,0.149513146163721,13.0783050873293,4.40990240775504e-15
"713",189,13.0783073375982,0.0275877047662887,0.8,0.724520140578535,0.804358763173041,13.0783050873293,4.40990240775504e-15
"714",189,13.0783073375982,0.0275877047662887,0.9,0.0273046769397134,0.0441002077280549,13.0783050873293,4.40990240775504e-15
"715",189,13.0783073375982,0.0275877047662887,1,0.0273046769397134,0,13.0783050873293,4.40990240775504e-15
"716",190,5.72575379877488,0.0287806150962832,0,0.00900900900900901,0,5.7257538360035,4.21088812676173e-18
"717",190,5.72575379877488,0.0287806150962832,0.1,0.00900900900900901,6.20523848460515e-18,5.7257538360035,4.21088812676173e-18
"718",190,5.72575379877488,0.0287806150962832,0.2,0.00900900900900901,2.47951244523728e-11,5.7257538360035,4.21088812676173e-18
"719",190,5.72575379877488,0.0287806150962832,0.3,0.00900900900900901,1.24548775928535e-07,5.7257538360035,4.21088812676173e-18
"720",190,5.72575379877488,0.0287806150962832,0.4,0.00900900900900901,3.74535002734623e-05,5.7257538360035,4.21088812676173e-18
"721",190,5.72575379877488,0.0287806150962832,0.5,0.00900900900900901,0.00218600721847118,5.7257538360035,4.21088812676173e-18
"722",190,5.72575379877488,0.0287806150962832,0.6,0.0920720720720721,0.0396513518042122,5.7257538360035,4.21088812676173e-18
"723",190,5.72575379877488,0.0287806150962832,0.7,0.322702702702703,0.260719126493398,5.7257538360035,4.21088812676173e-18
"724",190,5.72575379877488,0.0287806150962832,0.8,0.513153153153153,0.544638251434532,5.7257538360035,4.21088812676173e-18
"725",190,5.72575379877488,0.0287806150962832,0.9,0.00900900900900901,0.152767684975542,5.7257538360035,4.21088812676173e-18
"726",190,5.72575379877488,0.0287806150962832,1,0.00900900900900901,0,5.7257538360035,4.21088812676173e-18
"727",192,0.0161212054954006,0.0312186737737513,0,0.0801801801801802,0,0.0161224234685041,7.14247005104294e-13
"728",192,0.0161212054954006,0.0312186737737513,0.1,0.131171171171171,0.102585099529994,0.0161224234685041,7.14247005104294e-13
"729",192,0.0161212054954006,0.0312186737737513,0.2,0.0418918918918919,0.107070913877513,0.0161224234685041,7.14247005104294e-13
"730",192,0.0161212054954006,0.0312186737737513,0.3,0.0668468468468468,0.109671004909128,0.0161224234685041,7.14247005104294e-13
"731",192,0.0161212054954006,0.0312186737737513,0.4,0.0510810810810811,0.111447212934204,0.0161224234685041,7.14247005104294e-13
"732",192,0.0161212054954006,0.0312186737737513,0.5,0.0759459459459459,0.112730631520012,0.0161224234685041,7.14247005104294e-13
"733",192,0.0161212054954006,0.0312186737737513,0.6,0.176936936936937,0.113654234778802,0.0161224234685041,7.14247005104294e-13
"734",192,0.0161212054954006,0.0312186737737513,0.7,0.1,0.114258498088425,0.0161224234685041,7.14247005104294e-13
"735",192,0.0161212054954006,0.0312186737737513,0.8,0.082972972972973,0.114495734643595,0.0161224234685041,7.14247005104294e-13
"736",192,0.0161212054954006,0.0312186737737513,0.9,0.105675675675676,0.114086669718326,0.0161224234685041,7.14247005104294e-13
"737",192,0.0161212054954006,0.0312186737737513,1,0.0872972972972973,0,0.0161224234685041,7.14247005104294e-13
"738",195,12.9956277599747,0.0279342146046799,0,0.0276501846347834,0,12.9956259069901,3.04074702647491e-15
"739",195,12.9956277599747,0.0279342146046799,0.1,0.0276501846347834,2.80794999084062e-39,12.9956259069901,3.04074702647491e-15
"740",195,12.9956277599747,0.0279342146046799,0.2,0.0276501846347834,2.70349332135369e-24,12.9956259069901,3.04074702647491e-15
"741",195,12.9956277599747,0.0279342146046799,0.3,0.0276501846347834,6.7912444470526e-16,12.9956259069901,3.04074702647491e-15
"742",195,12.9956277599747,0.0279342146046799,0.4,0.0276501846347834,2.86129779527966e-10,12.9956259069901,3.04074702647491e-15
"743",195,12.9956277599747,0.0279342146046799,0.5,0.0276501846347834,2.91862892408994e-06,12.9956259069901,3.04074702647491e-15
"744",195,12.9956277599747,0.0279342146046799,0.6,0.0289111051067279,0.00209803352513907,12.9956259069901,3.04074702647491e-15
"745",195,12.9956277599747,0.0279342146046799,0.7,0.0276501846347834,0.150736123036447,12.9956259069901,3.04074702647491e-15
"746",195,12.9956277599747,0.0279342146046799,0.8,0.722237233180222,0.802357488804211,12.9956259069901,3.04074702647491e-15
"747",195,12.9956277599747,0.0279342146046799,0.9,0.0276501846347834,0.0448054357191482,12.9956259069901,3.04074702647491e-15
